Inputs:
Crystal-like:
[0, 4, 4, '*']
[0, 5, 2, '*']
Icosahedra-like:
[0, 0, 12, 0]
[0, 2, 8, 2]
Mixed:
[0, 3, 6, '*']

Outputs:
Total number of atoms categorized: 796
Crystal-like: 229
1212	2	12	6	5	1	0	5	2	5	0	0	0	0	13.7557
1214	2	14	5	9	0	0	4	4	6	0	0	0	0	13.3244
1217	2	12	4	7	1	0	4	4	4	0	0	0	0	12.862
1231	2	10	6	3	1	0	4	4	2	0	0	0	0	15.293
1232	2	11	8	3	0	0	4	4	3	0	0	0	0	15.4568
1233	2	13	7	6	0	0	4	4	5	0	0	0	0	13.6814
1247	2	12	6	6	0	0	4	4	4	0	0	0	0	15.1652
1249	2	12	5	6	1	0	4	4	4	0	0	0	0	13.6597
1254	2	12	4	6	2	0	4	4	4	0	0	0	0	13.5936
1258	2	11	5	6	0	0	4	4	3	0	0	0	0	13.9764
1259	2	10	6	4	0	0	4	4	2	0	0	0	0	13.9407
1264	2	12	4	7	1	0	4	4	4	0	0	0	0	12.9546
1271	2	11	7	2	2	0	4	4	3	0	0	0	0	15.2934
1274	2	11	5	5	1	0	4	4	3	0	0	0	0	14.1712
1284	2	11	5	6	0	0	4	4	3	0	0	0	0	14.0699
1287	2	11	5	6	0	0	4	4	3	0	0	0	0	14.1408
1290	2	12	4	6	2	0	4	4	4	0	0	0	0	12.5614
1293	2	12	6	5	1	0	4	4	4	0	0	0	0	14.5119
1303	2	13	5	7	1	0	4	4	5	0	0	0	0	13.1122
1306	2	12	8	3	1	0	5	2	5	0	0	0	0	15.6993
1307	2	11	6	5	0	0	4	4	3	0	0	0	0	12.9414
1316	2	12	5	6	1	0	5	2	5	0	0	0	0	14.2273
1318	2	12	7	4	1	0	4	4	4	0	0	0	0	14.5163
1321	2	14	5	9	0	0	4	4	6	0	0	0	0	12.4448
1322	2	12	9	3	0	0	4	4	4	0	0	0	0	15.9365
1330	2	12	4	8	0	0	5	2	5	0	0	0	0	13.9514
1335	2	11	6	5	0	0	4	4	3	0	0	0	0	13.7158
1343	2	12	7	5	0	0	4	4	4	0	0	0	0	14.1152
1350	2	12	8	3	1	0	4	4	4	0	0	0	0	14.7654
1353	2	11	6	4	1	0	4	4	3	0	0	0	0	13.9216
1354	2	13	7	4	2	0	4	4	5	0	0	0	0	14.5611
1363	3	13	8	5	0	0	4	4	5	0	0	0	0	16.1842
1369	3	12	8	4	0	0	4	4	4	0	0	0	0	14.7332
1371	3	11	6	5	0	0	4	4	3	0	0	0	0	14.623
1372	3	13	5	7	1	0	5	2	6	0	0	0	0	13.7472
1374	3	14	8	6	0	0	4	4	6	0	0	0	0	16.5226
1377	3	13	6	6	1	0	4	4	5	0	0	0	0	14.7597
1379	3	12	5	5	2	0	5	2	5	0	0	0	0	14.8562
1411	3	14	6	7	1	0	4	4	6	0	0	0	0	14.3837
1420	3	12	7	5	0	0	4	4	4	0	0	0	0	14.9526
1422	3	13	8	5	0	0	4	4	5	0	0	0	0	15.3443
1423	3	11	8	2	1	0	4	4	3	0	0	0	0	17.026
Icosahedra-like: 182
1	1	12	7	5	0	0	2	8	2	0	0	0	0	17.8864
3	1	12	6	5	1	0	2	8	2	0	0	0	0	16.4539
7	1	12	6	5	1	0	2	8	2	0	0	0	0	17.9898
11	1	12	4	7	1	0	0	12	0	0	0	0	0	14.9429
24	1	12	8	4	0	0	0	12	0	0	0	0	0	17.7843
30	1	12	5	7	0	0	0	12	0	0	0	0	0	17.1991
32	1	12	7	4	1	0	2	8	2	0	0	0	0	17.7525
36	1	12	7	5	0	0	0	12	0	0	0	0	0	17.445
63	1	12	8	4	0	0	0	12	0	0	0	0	0	18.2126
71	1	12	7	4	1	0	2	8	2	0	0	0	0	17.2278
72	1	12	8	4	0	0	2	8	2	0	0	0	0	16.4502
75	1	12	7	4	1	0	0	12	0	0	0	0	0	17.07
88	1	12	8	4	0	0	2	8	2	0	0	0	0	17.2524
90	1	12	8	4	0	0	2	8	2	0	0	0	0	17.0954
99	1	12	9	3	0	0	2	8	2	0	0	0	0	18.0221
106	1	12	4	7	1	0	2	8	2	0	0	0	0	15.3089
108	1	12	6	6	0	0	0	12	0	0	0	0	0	17.3472
113	1	12	7	4	1	0	2	8	2	0	0	0	0	17.7363
123	1	12	6	5	1	0	2	8	2	0	0	0	0	17.9095
150	1	12	5	7	0	0	2	8	2	0	0	0	0	18.1312
159	1	12	6	5	1	0	2	8	2	0	0	0	0	17.1129
162	1	12	7	5	0	0	2	8	2	0	0	0	0	18.3802
164	1	12	6	5	1	0	2	8	2	0	0	0	0	16.1839
168	1	12	7	3	2	0	2	8	2	0	0	0	0	17.5143
189	1	12	8	3	1	0	0	12	0	0	0	0	0	18.3978
200	1	12	7	5	0	0	2	8	2	0	0	0	0	16.2255
207	1	12	7	4	1	0	2	8	2	0	0	0	0	17.051
258	1	12	7	5	0	0	2	8	2	0	0	0	0	17.5027
270	1	12	8	3	1	0	0	12	0	0	0	0	0	18.0971
271	1	12	6	5	1	0	0	12	0	0	0	0	0	15.7881
281	1	12	4	8	0	0	2	8	2	0	0	0	0	16.6807
297	1	12	7	5	0	0	2	8	2	0	0	0	0	17.775
318	1	12	8	3	1	0	2	8	2	0	0	0	0	18.5998
324	1	12	8	3	1	0	2	8	2	0	0	0	0	17.0107
340	1	12	7	5	0	0	2	8	2	0	0	0	0	18.7494
347	1	12	5	7	0	0	2	8	2	0	0	0	0	16.2953
362	1	12	8	4	0	0	2	8	2	0	0	0	0	18.3873
374	1	12	7	5	0	0	0	12	0	0	0	0	0	17.8192
383	1	12	9	3	0	0	2	8	2	0	0	0	0	17.898
390	1	12	8	3	1	0	2	8	2	0	0	0	0	18.6203
403	1	12	8	3	1	0	0	12	0	0	0	0	0	20.0031
441	1	12	7	5	0	0	0	12	0	0	0	0	0	16.8107
446	1	12	6	5	1	0	2	8	2	0	0	0	0	16.7338
460	1	12	8	4	0	0	2	8	2	0	0	0	0	18.1841
465	1	12	8	4	0	0	2	8	2	0	0	0	0	17.9381
472	1	12	8	4	0	0	2	8	2	0	0	0	0	19.4449
475	1	12	7	5	0	0	2	8	2	0	0	0	0	18.3574
485	1	12	6	6	0	0	2	8	2	0	0	0	0	17.2976
493	1	12	5	6	1	0	2	8	2	0	0	0	0	16.3101
496	1	12	4	8	0	0	2	8	2	0	0	0	0	16.1209
498	1	12	5	7	0	0	2	8	2	0	0	0	0	17.8138
